2026-03-07 11:23:36,616 | INFO | src.ingestion.data_loader | CSV ingestion completed for league E0 with 290 valid records.
2026-03-07 11:23:36,617 | INFO | __main__ | Successfully processed league E0. Total records in database: 290
2026-03-07 11:23:36,996 | INFO | __main__ | Features calculated and stored for 290 matches.
2026-03-07 11:23:37,008 | INFO | src.models.model_manager | Accuracy: 0.6429
2026-03-07 11:23:37,009 | INFO | src.models.model_manager | Log Loss: 0.6525
2026-03-07 11:23:37,011 | INFO | __main__ | Model saved to models/lr_v1_20260307.joblib
2026-03-07 11:23:37,019 | INFO | __main__ | Value Bets (Upcoming Week):
2026-03-07 11:23:37,021 | INFO | src.strategy.strategy_engine | 
                                                        match_id home_team   away_team  predicted_home_win_prob  odds_h       ev
71b69e233a06ef7d05962240c4484ef00de3a466f2415adc2a0a9651a42bb917   Burnley   Brentford                 0.452216    4.50 1.034973
4f679cc2e3b5c2a54cc1016381c94cf751b3bea9dde4c8fc5d4d3608eef1900a     Leeds    Man City                 0.355061    4.75 0.686538
d5efed75fcb819e0d88c3cf21a2ba4d3c5b5a4879cab73d7cf8658a4b5ee2a44    Wolves   Liverpool                 0.301904    5.50 0.660475
0220024f4d8714a4e686921459ff577585d47f05a84cc427649af7abdcf40e81    Wolves Aston Villa                 0.375816    4.10 0.540845
e83826a6c89854a5beef59b988e7d25dcc8866a6e35f91eb0e5a1bb86a66d51d  Brighton     Arsenal                 0.308235    4.75 0.464117
d7409a83f6bec239c571b80e6752dd307dd17a92bc6505fd9bbb02cb7443b62c Newcastle  Man United                 0.405131    2.63 0.065495
2026-03-07 11:29:47,568 | INFO | src.ingestion.data_loader | CSV ingestion completed for league E0 with 290 valid records.
2026-03-07 11:29:47,570 | INFO | __main__ | Successfully processed league E0. Total records in database: 290
2026-03-07 11:29:47,932 | INFO | __main__ | Features calculated and stored for 290 matches.
2026-03-07 11:29:47,943 | INFO | src.models.model_manager | Accuracy: 0.6429
2026-03-07 11:29:47,944 | INFO | src.models.model_manager | Log Loss: 0.6525
2026-03-07 11:29:47,946 | INFO | __main__ | Model saved to models/lr_v1_20260307.joblib
2026-03-07 11:29:47,953 | INFO | __main__ | Value Bets (Upcoming Week):
2026-03-07 11:29:47,955 | INFO | src.strategy.strategy_engine | 
                                                        match_id home_team   away_team  predicted_home_win_prob  odds_h       ev
71b69e233a06ef7d05962240c4484ef00de3a466f2415adc2a0a9651a42bb917   Burnley   Brentford                 0.452216    4.50 1.034973
4f679cc2e3b5c2a54cc1016381c94cf751b3bea9dde4c8fc5d4d3608eef1900a     Leeds    Man City                 0.355061    4.75 0.686538
d5efed75fcb819e0d88c3cf21a2ba4d3c5b5a4879cab73d7cf8658a4b5ee2a44    Wolves   Liverpool                 0.301904    5.50 0.660475
0220024f4d8714a4e686921459ff577585d47f05a84cc427649af7abdcf40e81    Wolves Aston Villa                 0.375816    4.10 0.540845
e83826a6c89854a5beef59b988e7d25dcc8866a6e35f91eb0e5a1bb86a66d51d  Brighton     Arsenal                 0.308235    4.75 0.464117
d7409a83f6bec239c571b80e6752dd307dd17a92bc6505fd9bbb02cb7443b62c Newcastle  Man United                 0.405131    2.63 0.065495
2026-03-07 22:13:41,374 | INFO | src.ingestion.data_loader | CSV ingestion completed for league E0 with 290 valid records.
2026-03-07 22:13:41,376 | INFO | __main__ | Successfully processed league E0. Total records in database: 290
2026-03-07 22:13:41,770 | INFO | __main__ | Features calculated and stored for 290 matches.
2026-03-07 22:13:41,787 | INFO | src.models.model_manager | Accuracy: 0.6429
2026-03-07 22:13:41,788 | INFO | src.models.model_manager | Log Loss: 0.6525
2026-03-07 22:13:41,790 | INFO | __main__ | Model saved to models/lr_v1_20260307.joblib
2026-03-07 22:13:41,798 | INFO | __main__ | Value Bets (Upcoming Week):
2026-03-07 22:13:41,801 | INFO | src.strategy.strategy_engine | 
                                                        match_id home_team   away_team  predicted_home_win_prob  odds_h       ev
71b69e233a06ef7d05962240c4484ef00de3a466f2415adc2a0a9651a42bb917   Burnley   Brentford                 0.452216    4.50 1.034973
4f679cc2e3b5c2a54cc1016381c94cf751b3bea9dde4c8fc5d4d3608eef1900a     Leeds    Man City                 0.355061    4.75 0.686538
d5efed75fcb819e0d88c3cf21a2ba4d3c5b5a4879cab73d7cf8658a4b5ee2a44    Wolves   Liverpool                 0.301904    5.50 0.660475
0220024f4d8714a4e686921459ff577585d47f05a84cc427649af7abdcf40e81    Wolves Aston Villa                 0.375816    4.10 0.540845
e83826a6c89854a5beef59b988e7d25dcc8866a6e35f91eb0e5a1bb86a66d51d  Brighton     Arsenal                 0.308235    4.75 0.464117
d7409a83f6bec239c571b80e6752dd307dd17a92bc6505fd9bbb02cb7443b62c Newcastle  Man United                 0.405131    2.63 0.065495
2026-03-07 22:26:32,675 | INFO | __main__ | Executing command: ingest
2026-03-07 22:26:32,675 | INFO | __main__ | Executing command: train
2026-03-07 22:26:32,675 | INFO | __main__ | Executing command: predict
2026-03-07 22:26:32,677 | INFO | __main__ | Loaded model artifact: models/lr_v1_20260307.joblib
2026-03-07 22:26:32,711 | INFO | src.models.model_manager | Accuracy: 0.6429
2026-03-07 22:26:32,712 | INFO | src.models.model_manager | Log Loss: 0.6525
2026-03-07 22:26:32,714 | INFO | __main__ | Model saved to models/lr_v1_20260307.joblib
2026-03-07 22:26:33,066 | INFO | src.ingestion.data_loader | CSV ingestion completed for league E0 with 290 valid records.
2026-03-07 22:26:33,449 | INFO | __main__ | Ingest complete | raw_matches=290 | feature_store=290
2026-03-07 22:26:38,780 | INFO | __main__ | Executing command: train
2026-03-07 22:26:38,796 | INFO | src.models.model_manager | Accuracy: 0.6429
2026-03-07 22:26:38,797 | INFO | src.models.model_manager | Log Loss: 0.6525
2026-03-07 22:26:38,799 | INFO | __main__ | Model saved to models/lr_v1_20260307.joblib
2026-03-07 22:26:38,822 | INFO | src.strategy.backtester | BET | West Ham vs Chelsea | EV=0.7587 | Odds=4.75 | Result=LOSS | PnL=-10.00 | Bankroll=990.00
2026-03-07 22:26:38,823 | INFO | src.strategy.backtester | BET | Bournemouth vs Wolves | EV=0.1607 | Odds=1.80 | Result=WIN | PnL=8.00 | Bankroll=998.00
2026-03-07 22:26:38,823 | INFO | src.strategy.backtester | BET | Brentford vs Aston Villa | EV=0.5453 | Odds=3.10 | Result=WIN | PnL=21.00 | Bankroll=1019.00
2026-03-07 22:26:38,824 | INFO | src.strategy.backtester | BET | Fulham vs Man United | EV=0.7719 | Odds=3.25 | Result=LOSS | PnL=-10.00 | Bankroll=1009.00
2026-03-07 22:26:38,824 | INFO | src.strategy.backtester | BET | Sunderland vs Brentford | EV=0.5332 | Odds=3.00 | Result=WIN | PnL=20.00 | Bankroll=1029.00
2026-03-07 22:26:38,825 | INFO | src.strategy.backtester | BET | Tottenham vs Bournemouth | EV=0.0580 | Odds=1.73 | Result=LOSS | PnL=-10.00 | Bankroll=1019.00
2026-03-07 22:26:38,825 | INFO | src.strategy.backtester | BET | Leeds vs Newcastle | EV=0.2459 | Odds=3.50 | Result=LOSS | PnL=-10.00 | Bankroll=1009.00
2026-03-07 22:26:38,826 | INFO | src.strategy.backtester | BET | Brighton vs Man City | EV=0.0554 | Odds=3.80 | Result=WIN | PnL=28.00 | Bankroll=1037.00
2026-03-07 22:26:38,826 | INFO | src.strategy.backtester | BET | Liverpool vs Arsenal | EV=0.1691 | Odds=2.20 | Result=WIN | PnL=12.00 | Bankroll=1049.00
2026-03-07 22:26:38,827 | INFO | src.strategy.backtester | BET | Nott'm Forest vs West Ham | EV=0.0825 | Odds=1.67 | Result=LOSS | PnL=-10.00 | Bankroll=1039.00
2026-03-07 22:26:38,827 | INFO | src.strategy.backtester | BET | Brentford vs Chelsea | EV=0.3282 | Odds=4.50 | Result=LOSS | PnL=-10.00 | Bankroll=1029.00
2026-03-07 22:26:38,828 | INFO | src.strategy.backtester | BET | Bournemouth vs Brighton | EV=0.1313 | Odds=2.35 | Result=WIN | PnL=13.50 | Bankroll=1042.50
2026-03-07 22:26:38,828 | INFO | src.strategy.backtester | BET | Everton vs Aston Villa | EV=0.5502 | Odds=2.45 | Result=LOSS | PnL=-10.00 | Bankroll=1032.50
2026-03-07 22:26:38,829 | INFO | src.strategy.backtester | BET | West Ham vs Tottenham | EV=0.2908 | Odds=3.40 | Result=LOSS | PnL=-10.00 | Bankroll=1022.50
2026-03-07 22:26:38,829 | INFO | src.strategy.backtester | BET | Burnley vs Liverpool | EV=1.4429 | Odds=8.00 | Result=LOSS | PnL=-10.00 | Bankroll=1012.50
2026-03-07 22:26:38,830 | INFO | src.strategy.backtester | BET | Wolves vs Leeds | EV=0.1753 | Odds=2.70 | Result=LOSS | PnL=-10.00 | Bankroll=1002.50
2026-03-07 22:26:38,830 | INFO | src.strategy.backtester | BET | West Ham vs Crystal Palace | EV=0.1582 | Odds=2.88 | Result=LOSS | PnL=-10.00 | Bankroll=992.50
2026-03-07 22:26:38,831 | INFO | src.strategy.backtester | BET | Burnley vs Nott'm Forest | EV=0.4842 | Odds=3.40 | Result=LOSS | PnL=-10.00 | Bankroll=982.50
2026-03-07 22:26:38,831 | INFO | src.strategy.backtester | BET | Bournemouth vs Newcastle | EV=0.3135 | Odds=2.50 | Result=LOSS | PnL=-10.00 | Bankroll=972.50
2026-03-07 22:26:38,832 | INFO | src.strategy.backtester | BET | Sunderland vs Aston Villa | EV=0.9790 | Odds=3.40 | Result=LOSS | PnL=-10.00 | Bankroll=962.50
2026-03-07 22:26:38,832 | INFO | src.strategy.backtester | BET | Brentford vs Man United | EV=0.4737 | Odds=3.40 | Result=WIN | PnL=24.00 | Bankroll=986.50
2026-03-07 22:26:38,832 | INFO | src.strategy.backtester | BET | Leeds vs Bournemouth | EV=0.2027 | Odds=3.10 | Result=LOSS | PnL=-10.00 | Bankroll=976.50
2026-03-07 22:26:38,833 | INFO | src.strategy.backtester | BET | Crystal Palace vs Liverpool | EV=0.3554 | Odds=3.80 | Result=WIN | PnL=28.00 | Bankroll=1004.50
2026-03-07 22:26:38,833 | INFO | src.strategy.backtester | BET | Newcastle vs Arsenal | EV=0.0713 | Odds=3.60 | Result=LOSS | PnL=-10.00 | Bankroll=994.50
2026-03-07 22:26:38,834 | INFO | src.strategy.backtester | BET | Chelsea vs Liverpool | EV=0.4678 | Odds=2.80 | Result=WIN | PnL=18.00 | Bankroll=1012.50
2026-03-07 22:26:38,834 | INFO | src.strategy.backtester | BET | Brentford vs Man City | EV=0.9314 | Odds=4.75 | Result=LOSS | PnL=-10.00 | Bankroll=1002.50
2026-03-07 22:26:38,834 | INFO | src.strategy.backtester | BET | Wolves vs Brighton | EV=0.2507 | Odds=3.60 | Result=LOSS | PnL=-10.00 | Bankroll=992.50
2026-03-07 22:26:38,835 | INFO | src.strategy.backtester | BET | Fulham vs Arsenal | EV=1.2274 | Odds=5.75 | Result=LOSS | PnL=-10.00 | Bankroll=982.50
2026-03-07 22:26:38,835 | INFO | src.strategy.backtester | BET | Brighton vs Newcastle | EV=0.4551 | Odds=2.63 | Result=WIN | PnL=16.30 | Bankroll=998.80
2026-03-07 22:26:38,836 | INFO | src.strategy.backtester | BET | Sunderland vs Wolves | EV=0.0657 | Odds=2.50 | Result=WIN | PnL=15.00 | Bankroll=1013.80
2026-03-07 22:26:38,836 | INFO | src.strategy.backtester | BET | Burnley vs Leeds | EV=0.2903 | Odds=3.25 | Result=WIN | PnL=22.50 | Bankroll=1036.30
2026-03-07 22:26:38,837 | INFO | src.strategy.backtester | BET | Brentford vs Liverpool | EV=1.0289 | Odds=4.10 | Result=WIN | PnL=31.00 | Bankroll=1067.30
2026-03-07 22:26:38,838 | INFO | src.strategy.backtester | BET | Aston Villa vs Man City | EV=0.6184 | Odds=4.33 | Result=WIN | PnL=33.30 | Bankroll=1100.60
2026-03-07 22:26:38,838 | INFO | src.strategy.backtester | BET | Bournemouth vs Nott'm Forest | EV=0.1748 | Odds=1.80 | Result=WIN | PnL=8.00 | Bankroll=1108.60
