feature,importance_mean,importance_std,importance_pct,rank
OFF_HOME_SHOT_ACCURACY_R3,0.0014336917562723706,0.0026338599384765396,60.78,25
DEF_AWAY_HS_R5,0.0014336917562723706,0.0007168458781361852,60.78,26
OFF_HOME_SHOT_ACCURACY_R5,0.0014336917562723706,0.001341095837553355,60.78,27
OFF_AWAY_LUCK_R3,0.0014336917562723483,0.0028673835125448215,60.78,28
DIS_HOME_AY_R5,0.0010752688172042779,0.0008779533128254929,58.82,29
OFF_AWAY_AC_R5,0.0010752688172042779,0.0008779533128254929,58.82,30
OFF_HOME_HS_R5,0.0010752688172042558,0.0021505376344085857,58.82,31
DEF_AWAY_XGA_R3,0.0007168458781361853,0.0014336917562723706,56.86,32
OFF_HOME_LUCK_R3,0.0007168458781361853,0.0008779533128254929,56.86,33
DEF_AWAY_FTHG_EMA5,0.0007168458781361853,0.0008779533128254929,56.86,34
DEF_HOME_AST_R3,0.0007168458781361853,0.0008779533128254929,56.86,35
OPP_ADJ_HOME_GOALS_CONCEDED_R5,0.0007168458781361631,0.0014336917562724095,56.86,36
OPP_ADJ_AWAY_GOALS_SCORED_R3,0.0007168458781361631,0.0033238775969518706,56.86,37
OFF_HOME_HC_R3,0.00035842293906807043,0.0013410958375533906,54.9,38
OPP_ADJ_HOME_GOALS_CONCEDED_R3,0.0,0.0,52.94,39
OFF_HOME_FTHG_R3,0.0,0.0,52.94,40
OPP_ADJ_HOME_GOALS_SCORED_R5,0.0,0.0,52.94,41
EFFICIENCY_AWAY_ATTACK_VS_HOME_DEF_R5,0.0,0.0,52.94,42
INTERACTION_ATTACK_GOALS_DIFF_R5,0.0,0.0,52.94,43
OPP_ADJ_HOME_SOT_SCORED_R3,0.0,0.0,52.94,44
STRENGTH_Goal_Diff,0.0,0.0,52.94,45
OFF_HOME_FTHG_R5,0.0,0.0,52.94,46
OFF_Shot_Quality_R5,0.0,0.0,52.94,47
MKT_A_Prob_Clean,0.0,0.0,52.94,48
MKT_D_Prob_Clean,0.0,0.0,52.94,49
OPP_ADJ_HOME_CORNERS_CONCEDED_R3,0.0,0.0,52.94,50
OPP_ADJ_GOAL_MATCHUP_AWAY_R3,0.0,0.0,52.94,51
OPP_ADJ_HOME_SOT_SCORED_R5,0.0,0.0,52.94,52
OPP_ADJ_AWAY_GOALS_CONCEDED_R3,0.0,0.0,52.94,53
CTX_AWAY_WIN_STREAK,0.0,0.0,52.94,54
CTX_AWAY_SCORE_STREAK,0.0,0.0,52.94,55
CTX_HOME_CS_STREAK,0.0,0.0,52.94,56
CTX_HOME_WIN_STREAK,0.0,0.0,52.94,57
OFF_AWAY_FTAG_EMA3,0.0,0.0,52.94,58
CTX_HOME_GOALS_STD_R5,0.0,0.0,52.94,59
MKT_LOG_ODDS_H_A_RATIO,0.0,0.0,52.94,60
MKT_LOG_ODDS_D,0.0,0.0,52.94,61
H2H_CORNERS_R5,0.0,0.0,52.94,62
CTX_HOME_PPG_L10,0.0,0.0,52.94,63
CTX_AWAY_CUM_PTS,0.0,0.0,52.94,64
CTX_HOME_CUM_PTS,0.0,0.0,52.94,65
OPP_ADJ_CORNER_MATCHUP_AWAY_R3,0.0,0.0,52.94,66
OPP_ADJ_GOAL_MATCHUP_AWAY_R5,0.0,0.0,52.94,67
MKT_Away_Prob_Real,0.0,0.0,52.94,68
OPP_ADJ_GOAL_MATCHUP_HOME_R3,0.0,0.0,52.94,69
OPP_ADJ_AWAY_CORNERS_CONCEDED_R5,0.0,0.0,52.94,70
MKT_H_Prob_Clean,0.0,0.0,52.94,71
DEF_Save_Rate_R5,0.0,0.0,52.94,72
MKT_Draw_Prob_Real,0.0,0.0,52.94,73
DIS_HOME_DISCIPLINE_SCORE_R5,0.0,0.0,52.94,74
DIS_AWAY_AY_R3,0.0,0.0,52.94,75
OFF_AWAY_AC_R3,0.0,0.0,52.94,76
DEF_AWAY_HST_R5,0.0,0.0,52.94,77
OFF_AWAY_AST_R5,0.0,0.0,52.94,78
DEF_AWAY_HS_R3,0.0,0.0,52.94,79
DEF_AWAY_FTHG_R5,0.0,0.0,52.94,80
MKT_Home_Prob_Real,0.0,0.0,52.94,81
DEF_AWAY_FTHG_R3,0.0,0.0,52.94,82
OFF_AWAY_FTAG_R5,0.0,0.0,52.94,83
DIS_HOME_AR_R5,0.0,0.0,52.94,84
DIS_AWAY_HY_R5,0.0,0.0,52.94,85
DIS_HOME_AR_R3,0.0,0.0,52.94,86
DIS_HOME_HR_R5,0.0,0.0,52.94,87
DIS_HOME_HR_R3,0.0,0.0,52.94,88
DIS_HOME_AY_R3,0.0,0.0,52.94,89
DIS_HOME_HY_R5,0.0,0.0,52.94,90
OFF_HOME_HC_R5,0.0,0.0,52.94,91
DEF_HOME_AST_R5,0.0,0.0,52.94,92
OFF_HOME_HST_R5,0.0,0.0,52.94,93
OFF_HOME_HST_R3,0.0,0.0,52.94,94
DIS_AWAY_AY_R5,0.0,0.0,52.94,95
CTX_AWAY_CS_STREAK,0.0,0.0,52.94,96
DIS_AWAY_AR_R3,0.0,0.0,52.94,97
DIS_AWAY_HR_R3,0.0,0.0,52.94,98
DIS_AWAY_DISCIPLINE_SCORE_R3,0.0,0.0,52.94,99
DIS_AWAY_DISCIPLINE_SCORE_R5,0.0,0.0,52.94,100
DEF_HOME_FTAG_EMA5,0.0,0.0,52.94,101
DIS_AWAY_HR_R5,0.0,0.0,52.94,102
CTX_AWAY_REST_DAYS,0.0,0.0,52.94,103
DIS_AWAY_AR_R5,0.0,0.0,52.94,104
DEF_HOME_AC_R5,-4.4408920985006264e-17,0.0016029161129030901,52.94,105
OFF_AWAY_AS_R5,-4.4408920985006264e-17,0.0037591714988177193,52.94,106
CTX_AWAY_PPG_L10,-4.4408920985006264e-17,0.009945832921513699,52.94,107
DEF_HOME_SAVE_RATE_R5,-4.4408920985006264e-17,0.0016029161129030901,52.94,108
EFFICIENCY_ATTACK_MATCHUP_DIFF_R5,-0.00035842293906811483,0.0007168458781362297,50.98,109
DEF_AWAY_HST_R3,-0.00035842293906811483,0.0007168458781362299,50.98,110
DEF_HOME_AC_R3,-0.00035842293906813706,0.0013410958375534028,50.98,111
OPP_ADJ_AWAY_CORNERS_SCORED_R5,-0.00035842293906813706,0.0013410958375534028,50.98,112
EFFICIENCY_HOME_ATTACK_VS_AWAY_DEF_R5,-0.0007168458781362074,0.0024309426462814482,49.02,113
DEF_HOME_FTAG_R5,-0.0007168458781362297,0.0008779533128255473,49.02,114
OPP_ADJ_AWAY_GOALS_CONCEDED_R5,-0.0007168458781362297,0.0008779533128255473,49.02,115
DEF_HOME_FTAG_EMA3,-0.0007168458781362297,0.0008779533128255473,49.02,116
MKT_IMPLIED_AWAY,-0.0007168458781362519,0.0014336917562724203,49.02,117
DIS_HOME_DISCIPLINE_SCORE_R3,-0.0007168458781362519,0.0014336917562724203,49.02,118
DEF_AWAY_XGA_R5,-0.0010752688172043444,0.00182760556042753,47.06,119
DEF_AWAY_HC_R5,-0.0010752688172043444,0.0043308408507507345,47.06,120
OPP_ADJ_HOME_CORNERS_CONCEDED_R5,-0.0010752688172043444,0.00182760556042753,47.06,121
CTX_HOME_CORNERS_STD_R5,-0.0014336917562724149,0.00263385993847653,45.1,122
MKT_IMPLIED_DRAW,-0.0014336917562724372,0.0020899469157151657,45.1,123
OFF_AWAY_LUCK_R5,-0.0014336917562724372,0.0013410958375534028,45.1,124
OFF_HOME_LUCK_R5,-0.0014336917562724372,0.002633859938476533,45.1,125
CTX_HOME_CONCEDED_STD_R5,-0.0017921146953405076,0.002266865706213896,43.14,126
OFF_HOME_XG_R3,-0.0017921146953405298,0.005194041844512339,43.14,127
DEF_HOME_AS_R3,-0.0017921146953405298,0.0025344329074786574,43.14,128
OPP_ADJ_CORNER_MATCHUP_HOME_R5,-0.0017921146953405742,0.0,43.14,129
CTX_HOME_SCORE_STREAK,-0.0017921146953405742,0.0,43.14,130
OPP_ADJ_CORNER_MATCHUP_HOME_R3,-0.0021505376344086225,0.0034750393243127907,41.18,131
DEF_AWAY_FTHG_EMA3,-0.0021505376344086446,0.0026338599384765574,41.18,132
OFF_HOME_XG_R5,-0.0021505376344086668,0.0007168458781361852,41.18,133
OFF_AWAY_SHOT_ACCURACY_R3,-0.002508960573476715,0.0048882371673784255,39.22,134
DEF_HOME_SAVE_RATE_R3,-0.002508960573476715,0.002911841722091731,39.22,135
OFF_AWAY_AS_R3,-0.002508960573476737,0.0036901900146906813,39.22,136
OFF_AWAY_XG_R5,-0.0028673835125448298,0.001827605560427517,37.25,137
CTX_AWAY_CONCEDED_STD_R5,-0.0032258064516129227,0.002633859938476521,35.29,138
OFF_HOME_HS_R3,-0.003225806451612945,0.004149045484871055,35.29,139
DEF_HOME_XGA_R3,-0.003225806451612945,0.0030832707050331976,35.29,140
OFF_AWAY_SHOT_ACCURACY_R5,-0.003225806451612945,0.004149045484871027,35.29,141
OPP_ADJ_HOME_CORNERS_SCORED_R5,-0.003225806451612945,0.005364383350213539,35.29,142
CTX_REST_DAYS_DIFF,-0.0035842293906810374,0.006705479187766894,33.33,143
DIS_HOME_HY_R3,-0.0035842293906810374,0.00375917149881773,33.33,144
OFF_AWAY_AST_R3,-0.00394265232974913,0.004590053216797738,31.37,145
OPP_ADJ_HOME_CORNERS_SCORED_R3,-0.003942652329749175,0.002633859938476533,31.37,146
OFF_AWAY_FTAG_EMA5,-0.004301075268817245,0.002911841722091756,29.41,147
INTERACTION_DEFENSE_GOALS_DIFF_R5,-0.005017921146953453,0.002089946915715162,25.49,148
OFF_AWAY_FTAG_R3,-0.005376344086021545,0.0032058322258061303,23.53,149
DEF_HOME_AS_R5,-0.005734767025089638,0.0023775088102906015,21.57,150
OFF_AWAY_AST_EMA5,-0.005734767025089638,0.007966347946556575,21.57,151
OPP_ADJ_AWAY_SOT_SCORED_R5,-0.006451612903225823,0.0014336917562724205,17.65,152
OPP_ADJ_CORNER_MATCHUP_AWAY_R5,-0.006810035842293938,0.0020899469157151657,15.69,153
OFF_AWAY_XG_R3,-0.009677419354838745,0.008375140821181286,0.0,154
