feature,importance_mean,importance_std,importance_pct,rank
DEF_HOME_AST_R3,-0.00024214982986450195,0.00031910687720848135,13.29,115
DIS_AWAY_HY_R5,-0.00024234056472778321,0.0007402843039005086,13.29,116
DEF_AWAY_HC_R5,-0.000251460075378418,0.0002425718633925754,13.26,117
DIS_AWAY_AY_R3,-0.000252377986907959,0.0003317079558071401,13.26,118
OFF_HOME_XG_R3,-0.000255131721496582,0.000607845313543745,13.25,119
DIS_AWAY_DISCIPLINE_SCORE_R5,-0.00025930404663085935,0.00019326724809241958,13.24,120
OPP_ADJ_HOME_GOALS_SCORED_R3,-0.00027571916580200196,0.00011337493726049747,13.19,121
MKT_IMPLIED_DRAW,-0.0002966046333312988,0.0014145489394970072,13.13,122
OPP_ADJ_CORNER_MATCHUP_HOME_R5,-0.00035520792007446287,0.00044653830386813667,12.96,123
STRENGTH_Goal_Diff,-0.0003678321838378906,0.00027027896469032734,12.92,124
OPP_ADJ_HOME_SOT_SCORED_R5,-0.00038031339645385744,0.0002701636991447273,12.88,125
OPP_ADJ_HOME_CORNERS_CONCEDED_R3,-0.0004210114479064941,0.00037233521111581516,12.76,126
OFF_AWAY_AC_R3,-0.00042452812194824217,0.0003652781876273918,12.75,127
OFF_HOME_XG_R5,-0.00043238401412963866,0.0006746959210517157,12.73,128
CTX_REST_DAYS_DIFF,-0.0004343986511230469,0.00014334966883503412,12.72,129
DEF_Save_Rate_R5,-0.0004585385322570801,0.0004961744581636041,12.65,130
OFF_AWAY_AS_R3,-0.00045937299728393555,0.0002868283392438055,12.65,131
OPP_ADJ_GOAL_MATCHUP_AWAY_R5,-0.0005284786224365234,0.0003232744751210682,12.45,132
OFF_HOME_LUCK_R5,-0.0005486607551574707,0.00038654799156374506,12.39,133
CTX_HOME_CUM_PTS,-0.0005501389503479003,0.00026159911981775245,12.38,134
DEF_HOME_AC_R5,-0.000616002082824707,0.00019945227678991995,12.19,135
DEF_HOME_FTAG_EMA3,-0.0006278038024902343,0.00028316420542627514,12.16,136
CTX_HOME_CONCEDED_STD_R5,-0.0006581902503967285,0.0006109955392039837,12.07,137
DEF_AWAY_FTHG_R5,-0.0008231043815612793,0.00012979817947300634,11.59,138
OFF_AWAY_LUCK_R5,-0.0009027242660522461,0.0003514786116526055,11.35,139
DEF_HOME_SAVE_RATE_R5,-0.000926816463470459,0.0005476398349676446,11.28,140
OPP_ADJ_HOME_GOALS_CONCEDED_R5,-0.000946342945098877,0.00048509957345352795,11.22,141
DEF_HOME_SAVE_RATE_R3,-0.0010502219200134277,0.0003545809598962318,10.92,142
DEF_HOME_FTAG_EMA5,-0.001083672046661377,0.0007367397555559945,10.82,143
DEF_HOME_XGA_R5,-0.0010940074920654298,0.0010478769933228614,10.79,144
EFFICIENCY_ATTACK_MATCHUP_DIFF_R5,-0.00133591890335083,0.0007808171446909038,10.08,145
CTX_HOME_WIN_STREAK,-0.0015267133712768555,0.0024801077386005003,9.52,146
DEF_HOME_XGA_R3,-0.001543283462524414,0.0008762491595921479,9.48,147
STRENGTH_SoT_Diff,-0.0017044663429260254,0.0005368377964419696,9.0,148
DEF_HOME_AST_R5,-0.0021690249443054197,0.0018793032159184922,7.64,149
DEF_AWAY_HS_R5,-0.0024406075477600097,0.0008287252293513875,6.85,150
OFF_AWAY_AS_R5,-0.002679133415222168,0.0011182581079824097,6.15,151
OFF_AWAY_XG_R5,-0.00295335054397583,0.0016521797725404502,5.34,152
DEF_AWAY_XGA_R5,-0.0042768120765686035,0.0006259564011984461,1.47,153
H2H_TOTAL_GOALS_R5,-0.004777646064758301,0.0006947400880666553,0.0,154
