feature,importance_mean,importance_std,importance_pct,rank
CTX_HOME_SCORE_STREAK,0.00013440847396850586,0.0010659197005889961,12.83,55
OFF_HOME_HS_R5,0.0001224994659423828,0.0001931080380879938,12.81,56
OPP_ADJ_HOME_CORNERS_CONCEDED_R5,0.00011497735977172852,0.0007076479682050325,12.8,57
OPP_ADJ_HOME_GOALS_SCORED_R3,0.00010722875595092773,0.00013429726199258365,12.78,58
OFF_AWAY_FTAG_R3,7.339715957641602e-05,0.0003370620698376642,12.72,59
CTX_HOME_CORNERS_STD_R5,6.680488586425781e-05,5.946497527083895e-05,12.7,60
DEF_HOME_FTAG_EMA5,6.47425651550293e-05,0.0004791961617045115,12.7,61
DEF_Save_Rate_R5,6.337165832519532e-05,0.00023372856050100043,12.7,62
DEF_HOME_AC_R3,5.497932434082031e-05,0.0008488679600789964,12.68,63
EFFICIENCY_HOME_ATTACK_VS_AWAY_DEF_R5,2.428293228149414e-05,9.933490288954324e-05,12.62,64
OFF_HOME_XG_R5,2.3877620697021486e-05,0.00010580763372209285,12.62,65
OFF_HOME_FTHG_R5,1.0538101196289063e-05,0.00013667146398063082,12.59,66
OPP_ADJ_HOME_GOALS_CONCEDED_R5,0.0,0.0,12.57,67
OPP_ADJ_HOME_SOT_SCORED_R3,0.0,0.0,12.57,68
OPP_ADJ_HOME_CORNERS_SCORED_R3,0.0,0.0,12.57,69
OPP_ADJ_HOME_GOALS_CONCEDED_R3,0.0,0.0,12.57,70
CTX_AWAY_WIN_STREAK,0.0,0.0,12.57,71
OPP_ADJ_HOME_GOALS_SCORED_R5,0.0,0.0,12.57,72
OFF_HOME_LUCK_R5,0.0,0.0,12.57,73
OPP_ADJ_AWAY_GOALS_SCORED_R5,0.0,0.0,12.57,74
CTX_HOME_CS_STREAK,0.0,0.0,12.57,75
CTX_HOME_WIN_STREAK,0.0,0.0,12.57,76
OFF_AWAY_LUCK_R5,0.0,0.0,12.57,77
OPP_ADJ_AWAY_GOALS_CONCEDED_R3,0.0,0.0,12.57,78
OPP_ADJ_AWAY_GOALS_CONCEDED_R5,0.0,0.0,12.57,79
OPP_ADJ_AWAY_SOT_SCORED_R5,0.0,0.0,12.57,80
OPP_ADJ_GOAL_MATCHUP_HOME_R5,0.0,0.0,12.57,81
MKT_LOG_ODDS_D,0.0,0.0,12.57,82
OPP_ADJ_GOAL_MATCHUP_AWAY_R5,0.0,0.0,12.57,83
H2H_CORNERS_R5,0.0,0.0,12.57,84
OFF_AWAY_FTAG_EMA3,0.0,0.0,12.57,85
OFF_HOME_FTHG_R3,0.0,0.0,12.57,86
INTERACTION_DEFENSE_GOALS_DIFF_R5,0.0,0.0,12.57,87
DIS_AWAY_DISCIPLINE_SCORE_R3,0.0,0.0,12.57,88
DIS_HOME_HR_R5,0.0,0.0,12.57,89
DIS_HOME_AR_R3,0.0,0.0,12.57,90
DIS_HOME_AR_R5,0.0,0.0,12.57,91
DIS_HOME_DISCIPLINE_SCORE_R3,0.0,0.0,12.57,92
OFF_AWAY_FTAG_R5,0.0,0.0,12.57,93
DEF_AWAY_HC_R3,0.0,0.0,12.57,94
DIS_AWAY_AY_R3,0.0,0.0,12.57,95
DIS_AWAY_HY_R3,0.0,0.0,12.57,96
DIS_AWAY_AR_R3,0.0,0.0,12.57,97
DIS_AWAY_AR_R5,0.0,0.0,12.57,98
DIS_AWAY_HR_R3,0.0,0.0,12.57,99
DIS_AWAY_HR_R5,0.0,0.0,12.57,100
CTX_AWAY_CS_STREAK,0.0,0.0,12.57,101
STRENGTH_SoT_Diff,0.0,0.0,12.57,102
MKT_H_Prob_Clean,0.0,0.0,12.57,103
OFF_Shot_Quality_R5,0.0,0.0,12.57,104
MKT_D_Prob_Clean,0.0,0.0,12.57,105
DEF_AWAY_HST_R5,-8.237361907958984e-06,0.00011165675853698664,12.56,106
DEF_HOME_FTAG_R3,-4.2557716369628906e-05,0.0,12.49,107
STRENGTH_Goal_Diff,-4.279613494873047e-05,0.00041039857504502177,12.49,108
OFF_HOME_HC_R5,-5.98907470703125e-05,0.00039670216441041456,12.45,109
DIS_AWAY_DISCIPLINE_SCORE_R5,-6.263256072998047e-05,0.00015102919079165115,12.45,110
CTX_HOME_CUM_PTS,-8.98599624633789e-05,0.0012866457699078767,12.4,111
OPP_ADJ_GOAL_MATCHUP_HOME_R3,-0.00010377168655395508,8.432775322508844e-05,12.37,112
DEF_HOME_AST_R3,-0.00010411739349365234,0.00020851584606583915,12.37,113
CTX_AWAY_CONCEDED_STD_R5,-0.00010904073715209961,0.00016586300328359855,12.36,114
MKT_Away_Prob_Real,-0.000112152099609375,0.0010241656926904955,12.35,115
OFF_HOME_SHOT_ACCURACY_R5,-0.00011285543441772461,2.2736452503749197e-05,12.35,116
OFF_HOME_HST_EMA5,-0.00016660690307617186,0.0004084635383881435,12.25,117
OFF_AWAY_AST_EMA5,-0.00016934871673583983,0.0002806903977143458,12.24,118
DEF_AWAY_HS_R5,-0.0001883983612060547,0.00024767463585528826,12.2,119
DEF_AWAY_FTHG_EMA3,-0.00020331144332885742,0.00029154194892503786,12.17,120
OPP_ADJ_HOME_SOT_SCORED_R5,-0.00022066831588745116,0.00017584216129838557,12.14,121
OPP_ADJ_HOME_CORNERS_SCORED_R5,-0.0002293229103088379,0.0003641927506660069,12.12,122
OPP_ADJ_AWAY_SOT_SCORED_R3,-0.00026829242706298827,0.003126697033720583,12.05,123
DIS_AWAY_AY_R5,-0.00028514862060546875,0.0001858188275201946,12.02,124
OPP_ADJ_AWAY_GOALS_SCORED_R3,-0.00031480789184570315,0.00029211460986467504,11.96,125
CTX_HOME_PPG_L10,-0.00033804178237915037,0.0007285366381909337,11.91,126
DEF_AWAY_XGA_R3,-0.000339818000793457,0.0002836210130790848,11.91,127
OFF_AWAY_AST_R3,-0.0003506183624267578,0.00046425071424343554,11.89,128
DEF_AWAY_HST_R3,-0.00035190582275390625,0.0004524182217030462,11.88,129
OFF_AWAY_AS_R3,-0.00036349296569824217,0.0009470582226688348,11.86,130
OPP_ADJ_AWAY_CORNERS_CONCEDED_R5,-0.0003742337226867676,0.0005074138285953476,11.84,131
DEF_AWAY_FTHG_R5,-0.00039070844650268555,0.00024049797456289767,11.81,132
DEF_HOME_SAVE_RATE_R5,-0.0004678130149841309,0.0006134357477830703,11.66,133
OFF_HOME_XG_R3,-0.0005228519439697266,0.0002949488374001965,11.55,134
CTX_AWAY_GOALS_STD_R5,-0.0005555629730224609,0.0005412589804241414,11.49,135
OPP_ADJ_CORNER_MATCHUP_HOME_R5,-0.0005615115165710449,0.00043570511739580726,11.48,136
INTERACTION_ATTACK_GOALS_DIFF_R5,-0.0005692720413208007,0.0007731655617098366,11.46,137
DEF_AWAY_HS_R3,-0.0006999969482421875,0.0003153846550674873,11.21,138
CTX_AWAY_CUM_PTS,-0.0007637143135070801,0.000736177925560635,11.08,139
OFF_AWAY_FTAG_EMA5,-0.0008087396621704101,0.0006423626748351853,10.99,140
MKT_A_Prob_Clean,-0.000816047191619873,0.0012264383924212446,10.98,141
OFF_HOME_HST_R5,-0.000839078426361084,0.0004680365632106938,10.93,142
OFF_AWAY_XG_R5,-0.0008451461791992188,0.00059511511210358,10.92,143
OFF_HOME_HC_R3,-0.0009001612663269043,0.0011938645968303033,10.81,144
DEF_HOME_AST_R5,-0.0010744810104370117,0.00045478909758951724,10.47,145
OFF_AWAY_AC_R5,-0.0013060808181762696,0.0011667374582355222,10.02,146
OFF_AWAY_XG_R3,-0.0014287590980529784,0.0027163335233753782,9.78,147
DEF_HOME_SAVE_RATE_R3,-0.001479637622833252,0.0005583080444761364,9.68,148
CTX_AWAY_CORNERS_STD_R5,-0.0016182661056518555,0.0008734417666028668,9.41,149
OPP_ADJ_CORNER_MATCHUP_HOME_R3,-0.0017273068428039552,0.0018974490590889074,9.2,150
OPP_ADJ_AWAY_CORNERS_SCORED_R5,-0.0019240021705627442,0.0018707580670508487,8.82,151
H2H_HOME_WIN_RATE_R5,-0.00253753662109375,0.0011623597787158606,7.62,152
OFF_AWAY_AC_R3,-0.00421370267868042,0.0021371960208746597,4.35,153
OPP_ADJ_AWAY_CORNERS_SCORED_R3,-0.0064396500587463375,0.0008572122955438881,0.0,154
