feature,importance_mean,importance_std,importance_pct,rank
MKT_LOG_ODDS_D,0.0,0.0,40.65,53
OFF_AWAY_FTAG_EMA3,0.0,0.0,40.65,54
DEF_AWAY_FTHG_EMA3,0.0,0.0,40.65,55
CTX_HOME_SCORE_STREAK,0.0,0.0,40.65,56
CTX_HOME_CS_STREAK,0.0,0.0,40.65,57
CTX_AWAY_SCORE_STREAK,0.0,0.0,40.65,58
CTX_AWAY_WIN_STREAK,0.0,0.0,40.65,59
MKT_LOG_ODDS_H_A_RATIO,0.0,0.0,40.65,60
MKT_LOG_ODDS_H,0.0,0.0,40.65,61
OPP_ADJ_CORNER_MATCHUP_AWAY_R3,0.0,0.0,40.65,62
OFF_AWAY_XG_R3,0.0,0.0,40.65,63
STRENGTH_SoT_Diff,0.0,0.0,40.65,64
OFF_HOME_XG_R5,0.0,0.0,40.65,65
DEF_HOME_XGA_R3,0.0,0.0,40.65,66
DEF_HOME_XGA_R5,0.0,0.0,40.65,67
OFF_HOME_LUCK_R3,0.0,0.0,40.65,68
OFF_HOME_LUCK_R5,0.0,0.0,40.65,69
DEF_AWAY_XGA_R3,0.0,0.0,40.65,70
MKT_OVERROUND,0.0,0.0,40.65,71
DEF_AWAY_XGA_R5,0.0,0.0,40.65,72
OFF_AWAY_LUCK_R5,0.0,0.0,40.65,73
CTX_HOME_CUM_PTS,0.0,0.0,40.65,74
CTX_HOME_PPG_L10,0.0,0.0,40.65,75
H2H_TOTAL_GOALS_R5,0.0,0.0,40.65,76
H2H_CORNERS_R5,0.0,0.0,40.65,77
INTERACTION_ATTACK_GOALS_DIFF_R5,0.0,0.0,40.65,78
DEF_Save_Rate_R5,0.0,0.0,40.65,79
STRENGTH_Goal_Diff,0.0,0.0,40.65,80
DIS_HOME_AY_R5,0.0,0.0,40.65,81
OFF_AWAY_AST_R5,0.0,0.0,40.65,82
OFF_HOME_FTHG_R5,0.0,0.0,40.65,83
DEF_AWAY_HS_R3,0.0,0.0,40.65,84
OFF_AWAY_AS_R5,0.0,0.0,40.65,85
DEF_AWAY_FTHG_R5,0.0,0.0,40.65,86
DEF_AWAY_FTHG_R3,0.0,0.0,40.65,87
OFF_AWAY_FTAG_R5,0.0,0.0,40.65,88
OFF_AWAY_FTAG_R3,0.0,0.0,40.65,89
DIS_HOME_DISCIPLINE_SCORE_R5,0.0,0.0,40.65,90
OFF_HOME_SHOT_ACCURACY_R5,0.0,0.0,40.65,91
DIS_HOME_AR_R3,0.0,0.0,40.65,92
DIS_HOME_HR_R5,0.0,0.0,40.65,93
DIS_HOME_HR_R3,0.0,0.0,40.65,94
DIS_HOME_AY_R3,0.0,0.0,40.65,95
DEF_AWAY_HST_R5,0.0,0.0,40.65,96
DIS_HOME_HY_R3,0.0,0.0,40.65,97
DEF_HOME_AC_R5,0.0,0.0,40.65,98
DEF_HOME_AC_R3,0.0,0.0,40.65,99
OFF_HOME_HC_R5,0.0,0.0,40.65,100
OFF_HOME_HC_R3,0.0,0.0,40.65,101
DEF_HOME_AST_R5,0.0,0.0,40.65,102
DEF_HOME_AST_R3,0.0,0.0,40.65,103
OFF_HOME_HST_R5,0.0,0.0,40.65,104
DEF_HOME_AS_R3,0.0,0.0,40.65,105
OFF_HOME_HS_R5,0.0,0.0,40.65,106
OFF_HOME_HS_R3,0.0,0.0,40.65,107
DEF_HOME_FTAG_R5,0.0,0.0,40.65,108
DEF_HOME_FTAG_R3,0.0,0.0,40.65,109
DEF_AWAY_HST_R3,0.0,0.0,40.65,110
DEF_AWAY_HS_R5,0.0,0.0,40.65,111
CTX_AWAY_CS_STREAK,0.0,0.0,40.65,112
MKT_Away_Prob_Real,0.0,0.0,40.65,113
MKT_IMPLIED_DRAW,0.0,0.0,40.65,114
CTX_REST_DAYS_DIFF,0.0,0.0,40.65,115
CTX_AWAY_REST_DAYS,0.0,0.0,40.65,116
CTX_HOME_REST_DAYS,0.0,0.0,40.65,117
OFF_AWAY_AST_EMA5,0.0,0.0,40.65,118
OFF_AWAY_FTAG_EMA5,0.0,0.0,40.65,119
OFF_HOME_FTHG_EMA5,0.0,0.0,40.65,120
DIS_AWAY_DISCIPLINE_SCORE_R5,0.0,0.0,40.65,121
OFF_AWAY_AC_R5,0.0,0.0,40.65,122
DIS_AWAY_DISCIPLINE_SCORE_R3,0.0,0.0,40.65,123
MKT_Draw_Prob_Real,0.0,0.0,40.65,124
MKT_Home_Prob_Real,0.0,0.0,40.65,125
DIS_AWAY_HR_R5,0.0,0.0,40.65,126
MKT_H_Prob_Clean,0.0,0.0,40.65,127
MKT_A_Prob_Clean,0.0,0.0,40.65,128
DEF_AWAY_HC_R3,0.0,0.0,40.65,129
OFF_Shot_Quality_R5,0.0,0.0,40.65,130
DEF_AWAY_HC_R5,0.0,0.0,40.65,131
DIS_AWAY_AY_R5,0.0,0.0,40.65,132
MKT_D_Prob_Clean,0.0,0.0,40.65,133
DIS_AWAY_HY_R3,0.0,0.0,40.65,134
DIS_AWAY_HY_R5,0.0,0.0,40.65,135
DIS_AWAY_AR_R3,0.0,0.0,40.65,136
DIS_AWAY_AR_R5,0.0,0.0,40.65,137
DIS_AWAY_HR_R3,0.0,0.0,40.65,138
MKT_IMPLIED_AWAY,0.0,0.0,40.65,139
OFF_HOME_XG_R3,-7.176399230957032e-06,1.4352798461914063e-05,40.45,140
OFF_AWAY_SHOT_ACCURACY_R5,-2.0003318786621095e-05,9.585972917467178e-05,40.1,141
DEF_HOME_AS_R5,-5.638599395751953e-05,4.8412887094884546e-05,39.09,142
DIS_HOME_HY_R5,-0.00012044906616210937,7.323268739361846e-05,37.32,143
OPP_ADJ_HOME_GOALS_CONCEDED_R5,-0.00014281272888183594,0.0001564692291312347,36.7,144
OFF_AWAY_AC_R3,-0.00016736984252929688,0.00020939237094452708,36.02,145
DIS_HOME_AR_R5,-0.0002635002136230469,0.00023467232754364545,33.35,146
CTX_HOME_WIN_STREAK,-0.00035877227783203124,0.00011910129900948588,30.72,147
OFF_AWAY_AST_R3,-0.0003868579864501953,0.00012841115774719206,29.94,148
DEF_HOME_SAVE_RATE_R5,-0.00039589405059814453,0.0011289043511855511,29.69,149
H2H_HOME_WIN_RATE_R5,-0.00047936439514160154,0.00018513702986392892,27.38,150
OFF_AWAY_AS_R3,-0.0006145715713500976,0.00037447222001009916,23.63,151
OFF_AWAY_LUCK_R3,-0.0007132291793823242,0.0001411303468686105,20.9,152
DEF_HOME_SAVE_RATE_R3,-0.0012000083923339843,0.0007406482987402722,7.41,153
CTX_AWAY_PPG_L10,-0.0014676809310913085,0.0002923127428010404,0.0,154
