feature,importance_mean,importance_std,importance_pct,rank
OFF_HOME_HST_R3,-0.0003354191780090332,0.00017153673978572616,6.04,124
EFFICIENCY_AWAY_ATTACK_VS_HOME_DEF_R5,-0.0003440260887145996,0.00022294846092190575,6.02,125
OPP_ADJ_HOME_GOALS_CONCEDED_R3,-0.00034732818603515624,0.00010864253171582584,6.01,126
CTX_HOME_CONCEDED_STD_R5,-0.0003918290138244629,0.0003358617540231014,5.9,127
CTX_HOME_CUM_PTS,-0.00040178298950195314,0.00028867454940300654,5.88,128
OFF_HOME_XG_R3,-0.0004040718078613281,0.0006129204651608517,5.88,129
OPP_ADJ_AWAY_CORNERS_CONCEDED_R3,-0.00040733814239501953,0.0025047342371511774,5.87,130
DIS_HOME_AY_R3,-0.0004899740219116211,0.0004177593134367346,5.67,131
OFF_HOME_HST_EMA5,-0.0005173683166503906,0.00027712562799333157,5.61,132
DIS_HOME_AY_R5,-0.0005221724510192871,0.0007554862335542715,5.6,133
OPP_ADJ_GOAL_MATCHUP_AWAY_R5,-0.0005536079406738281,0.0004909453355976111,5.52,134
DEF_HOME_XGA_R5,-0.0005751609802246094,0.0003739634831488001,5.47,135
DEF_HOME_FTAG_EMA5,-0.0006274819374084472,0.00035254455458898524,5.35,136
OFF_HOME_HS_R5,-0.0007149219512939453,0.00039020052865902156,5.14,137
OPP_ADJ_HOME_SOT_SCORED_R5,-0.0007871508598327637,0.0005914692492761744,4.97,138
DIS_AWAY_HY_R5,-0.000817883014678955,0.0008610920102645645,4.9,139
OFF_AWAY_LUCK_R5,-0.0008662819862365722,0.0007501241096106286,4.78,140
OFF_AWAY_FTAG_EMA5,-0.0009370803833007813,0.0005760259415249258,4.62,141
OPP_ADJ_HOME_CORNERS_CONCEDED_R5,-0.0009620070457458496,0.0030738257883908887,4.56,142
DIS_HOME_HY_R5,-0.0009689927101135254,0.00021400093936331546,4.54,143
DEF_AWAY_HC_R3,-0.0010908842086791992,0.0003972955634353157,4.25,144
OPP_ADJ_AWAY_GOALS_CONCEDED_R5,-0.001118624210357666,0.00036055588856543134,4.19,145
OFF_AWAY_FTAG_EMA3,-0.001118779182434082,0.0005152371745723604,4.19,146
OFF_AWAY_LUCK_R3,-0.0011664748191833497,0.0005888815487116654,4.08,147
EFFICIENCY_HOME_ATTACK_VS_AWAY_DEF_R5,-0.0012089967727661132,0.00048484025263310064,3.98,148
OFF_AWAY_AC_R5,-0.001463162899017334,0.003403735154523271,3.38,149
OPP_ADJ_AWAY_CORNERS_CONCEDED_R5,-0.0014771103858947753,0.0007220366176106287,3.34,150
OFF_AWAY_AS_R5,-0.0015051722526550292,0.0009087970032745727,3.28,151
OFF_HOME_LUCK_R5,-0.001959788799285889,0.000758498741069284,2.2,152
STRENGTH_SoT_Diff,-0.0019628167152404784,0.0019831598738632634,2.2,153
OFF_AWAY_XG_R5,-0.002894270420074463,0.001214960804113046,0.0,154
