feature,importance_mean,importance_std,importance_pct,rank
OPP_ADJ_GOAL_MATCHUP_AWAY_R3,0.0,0.0,3.04,74
OFF_Shot_Quality_R5,0.0,0.0,3.04,75
CTX_AWAY_CS_STREAK,0.0,0.0,3.04,76
MKT_D_Prob_Clean,0.0,0.0,3.04,77
OFF_AWAY_FTAG_R3,0.0,0.0,3.04,78
DEF_AWAY_HC_R3,0.0,0.0,3.04,79
OFF_AWAY_AC_R5,0.0,0.0,3.04,80
OFF_AWAY_AC_R3,0.0,0.0,3.04,81
DEF_AWAY_HST_R5,0.0,0.0,3.04,82
MKT_Away_Prob_Real,0.0,0.0,3.04,83
OFF_AWAY_AST_R3,0.0,0.0,3.04,84
DEF_AWAY_HS_R3,0.0,0.0,3.04,85
OFF_AWAY_AS_R5,0.0,0.0,3.04,86
DEF_AWAY_FTHG_R5,0.0,0.0,3.04,87
DEF_AWAY_FTHG_R3,0.0,0.0,3.04,88
OFF_AWAY_FTAG_R5,0.0,0.0,3.04,89
DIS_HOME_AR_R5,0.0,0.0,3.04,90
DIS_AWAY_AY_R5,0.0,0.0,3.04,91
DIS_HOME_AR_R3,0.0,0.0,3.04,92
DIS_HOME_HR_R5,0.0,0.0,3.04,93
DIS_HOME_HR_R3,0.0,0.0,3.04,94
DIS_HOME_AY_R5,0.0,0.0,3.04,95
DIS_HOME_HY_R3,0.0,0.0,3.04,96
DEF_HOME_AC_R3,0.0,0.0,3.04,97
DEF_HOME_AST_R5,0.0,0.0,3.04,98
OFF_HOME_HST_R5,0.0,0.0,3.04,99
OFF_HOME_HST_R3,0.0,0.0,3.04,100
OFF_HOME_HS_R5,0.0,0.0,3.04,101
DEF_HOME_FTAG_R3,0.0,0.0,3.04,102
DEF_AWAY_HC_R5,0.0,0.0,3.04,103
OFF_AWAY_AST_R5,0.0,0.0,3.04,104
DIS_AWAY_DISCIPLINE_SCORE_R3,0.0,0.0,3.04,105
DIS_AWAY_DISCIPLINE_SCORE_R5,0.0,0.0,3.04,106
OFF_AWAY_SHOT_ACCURACY_R5,0.0,0.0,3.04,107
DIS_AWAY_HY_R5,0.0,0.0,3.04,108
DIS_AWAY_AR_R3,0.0,0.0,3.04,109
DIS_AWAY_AR_R5,0.0,0.0,3.04,110
DIS_AWAY_HY_R3,0.0,0.0,3.04,111
DIS_AWAY_HR_R3,0.0,0.0,3.04,112
DIS_AWAY_HR_R5,0.0,0.0,3.04,113
OFF_AWAY_FTAG_EMA5,-5.960464477539063e-08,1.1920928955078125e-07,3.04,114
OFF_AWAY_FTAG_EMA3,-9.906291961669921e-06,0.00011855384762871625,3.03,115
OPP_ADJ_HOME_CORNERS_CONCEDED_R3,-3.141164779663086e-05,0.00018906399024142985,3.01,116
OFF_AWAY_LUCK_R3,-4.2450428009033206e-05,0.0004782030947093044,3.0,117
EFFICIENCY_HOME_ATTACK_VS_AWAY_DEF_R5,-5.059242248535156e-05,0.00013730308104904768,2.99,118
DIS_HOME_DISCIPLINE_SCORE_R5,-0.00013991594314575196,0.0003786712131406836,2.91,119
DEF_HOME_FTAG_EMA3,-0.00015157461166381836,0.00048164782066959216,2.89,120
DEF_HOME_AS_R5,-0.0001574993133544922,0.00013060232456164864,2.89,121
OFF_HOME_FTHG_EMA5,-0.00016613006591796874,0.0012729892983135518,2.88,122
OFF_HOME_FTHG_R3,-0.0001742243766784668,0.0002749398122928771,2.87,123
DEF_HOME_SAVE_RATE_R3,-0.0001867532730102539,0.0002984123417205504,2.86,124
OFF_HOME_HST_EMA5,-0.00019146203994750975,0.0004831042072765946,2.86,125
OPP_ADJ_AWAY_CORNERS_CONCEDED_R3,-0.00020034313201904296,0.00013063370598269926,2.85,126
INTERACTION_DEFENSE_GOALS_DIFF_R5,-0.00020920038223266603,0.00045717256691312413,2.84,127
OPP_ADJ_AWAY_GOALS_CONCEDED_R5,-0.00021462440490722657,0.0001081260745854733,2.83,128
DEF_HOME_FTAG_R5,-0.00023088455200195312,0.0002704689774838135,2.82,129
OPP_ADJ_AWAY_SOT_SCORED_R3,-0.00023262500762939454,0.0003776786397497743,2.82,130
STRENGTH_SoT_Diff,-0.00026001930236816404,0.0007592568822798989,2.79,131
OFF_AWAY_SHOT_ACCURACY_R3,-0.000304412841796875,0.00031941289364830015,2.75,132
INTERACTION_ATTACK_GOALS_DIFF_R5,-0.0003060340881347656,0.0008455731816214167,2.75,133
EFFICIENCY_ATTACK_MATCHUP_DIFF_R5,-0.0003366708755493164,0.0002389558508186078,2.72,134
OFF_HOME_SHOT_ACCURACY_R5,-0.0003474116325378418,0.00045556384649971774,2.71,135
DIS_AWAY_AY_R3,-0.0004098773002624512,0.00014345163472264156,2.65,136
DEF_HOME_AS_R3,-0.00041936635971069337,0.0004119504043795102,2.64,137
DEF_HOME_AC_R5,-0.0005161523818969727,0.00044191756810971607,2.54,138
OFF_AWAY_XG_R5,-0.0005303740501403809,0.0002709200140900988,2.53,139
CTX_HOME_REST_DAYS,-0.0005317211151123046,0.0003223870566044276,2.53,140
OFF_AWAY_LUCK_R5,-0.000539696216583252,0.0003195346904415681,2.52,141
DIS_HOME_DISCIPLINE_SCORE_R3,-0.0005481481552124023,0.0002831196825027803,2.51,142
OPP_ADJ_AWAY_GOALS_SCORED_R5,-0.0005603671073913574,0.00020798146398010042,2.5,143
DIS_HOME_AY_R3,-0.0006218910217285156,0.0005738360999859041,2.44,144
OPP_ADJ_CORNER_MATCHUP_HOME_R3,-0.0007880568504333496,0.0003416571214334416,2.28,145
MKT_IMPLIED_AWAY,-0.000819253921508789,0.0010269841525070505,2.25,146
H2H_CORNERS_R5,-0.0008276939392089844,0.0006261525842661203,2.24,147
DEF_AWAY_FTHG_EMA5,-0.000920867919921875,0.00028422143361889456,2.15,148
DEF_AWAY_FTHG_EMA3,-0.0011153817176818848,0.0011992913552812442,1.96,149
OPP_ADJ_CORNER_MATCHUP_HOME_R5,-0.0013393402099609376,0.002241894172434442,1.75,150
CTX_REST_DAYS_DIFF,-0.00138547420501709,0.0006540406699768046,1.7,151
OPP_ADJ_CORNER_MATCHUP_AWAY_R3,-0.00243152379989624,0.0009083780696326467,0.7,152
CTX_HOME_CUM_PTS,-0.0025817394256591798,0.0019149733052727432,0.55,153
OFF_HOME_LUCK_R3,-0.0031520605087280275,0.002440100271838457,0.0,154
