feature,importance_mean,importance_std,importance_pct,rank
OFF_AWAY_LUCK_R3,-0.0003851175308227539,0.0005653009369455611,48.86,142
CTX_HOME_PPG_L10,-0.00042026042938232423,0.00016882792479360964,48.25,143
OFF_AWAY_AC_R5,-0.0005353212356567383,0.000953845216220304,46.28,144
MKT_IMPLIED_AWAY,-0.0008989095687866211,0.001220549483427861,40.05,145
OFF_AWAY_SHOT_ACCURACY_R3,-0.0009654045104980468,0.0003206245800619419,38.91,146
CTX_AWAY_PPG_L10,-0.0010294675827026366,0.0004709973446276748,37.81,147
OPP_ADJ_CORNER_MATCHUP_HOME_R5,-0.0010750770568847656,0.0006031460493763458,37.03,148
DIS_HOME_DISCIPLINE_SCORE_R3,-0.0010826587677001953,0.00040255359939681554,36.9,149
OFF_HOME_LUCK_R3,-0.0015473604202270509,0.0007415185141893979,28.93,150
OFF_AWAY_AC_R3,-0.00232086181640625,0.0008201548574813068,15.67,151
MKT_Draw_Prob_Real,-0.002498626708984375,0.001110966520959536,12.62,152
OPP_ADJ_CORNER_MATCHUP_HOME_R3,-0.003107929229736328,0.0008972416349676177,2.18,153
CTX_REST_DAYS_DIFF,-0.0032349109649658205,0.0018829095361348985,0.0,154
